lx,ly,lz,alpha,beta,gamma,freeE,MaxComp,phase,ksi,tau,cal_type,bridge
1.0,2.226041,2.326041,0.0,0.0,0.0,11.70942848,6.940848849e-10,C4,0.46,0.13,cpu,0
1.0,2.251041,2.326041,0.0,0.0,0.0,11.7117356,5.445497364e-10,C4,0.46,0.13,cpu,0
1.0,2.276041,2.326041,0.0,0.0,0.0,11.71415285,9.409474014e-10,C4,0.46,0.13,cpu,0
1.0,2.301041,2.326041,0.0,0.0,0.0,11.71667844,7.920123449e-10,C4,0.46,0.13,cpu,0
1.0,2.326041,2.326041,0.0,0.0,0.0,11.7193101,5.662268419e-10,C4,0.46,0.13,cpu,0
1.0,2.351041,2.326041,0.0,0.0,0.0,11.72204507,5.11863048e-10,C4,0.46,0.13,cpu,0
1.0,1.451041,2.351041,0.0,0.0,0.0,11.70699817,6.986853043e-10,C4,0.46,0.13,cpu,0
1.0,1.551041,2.351041,0.0,0.0,0.0,11.69572829,8.563195588e-10,C4,0.46,0.13,cpu,0
1.0,1.651041,2.351041,0.0,0.0,0.0,11.69007025,1.07639842e-09,C4,0.46,0.13,cpu,0
1.0,1.751041,2.351041,0.0,0.0,0.0,11.68843577,1.375709582e-09,C4,0.46,0.13,cpu,0
1.0,1.776041,2.351041,0.0,0.0,0.0,11.68851182,1.65166351e-09,C4,0.46,0.13,cpu,0
1.0,1.801041,2.351041,0.0,0.0,0.0,11.6887527,1.299326731e-09,C4,0.46,0.13,cpu,0
1.0,1.826041,2.351041,0.0,0.0,0.0,11.68914704,1.189197787e-09,C4,0.46,0.13,cpu,0
1.0,1.851041,2.351041,0.0,0.0,0.0,11.68968512,1.427307201e-09,C4,0.46,0.13,cpu,0
1.0,1.876041,2.351041,0.0,0.0,0.0,11.69035877,1.344056845e-09,C4,0.46,0.13,cpu,0
1.0,1.901041,2.351041,0.0,0.0,0.0,11.69116124,1.151732637e-09,C4,0.46,0.13,cpu,0
1.0,1.926041,2.351041,0.0,0.0,0.0,11.69208707,2.336404047e-09,C4,0.46,0.13,cpu,0
1.0,1.951041,2.351041,0.0,0.0,0.0,11.69313196,1.631914655e-09,C4,0.46,0.13,cpu,0
1.0,1.976041,2.351041,0.0,0.0,0.0,11.69429259,1.349167026e-09,C4,0.46,0.13,cpu,0
1.0,2.001041,2.351041,0.0,0.0,0.0,11.69556652,1.240604818e-09,C4,0.46,0.13,cpu,0
1.0,2.026041,2.351041,0.0,0.0,0.0,11.69695201,1.236466518e-09,C4,0.46,0.13,cpu,0
1.0,2.051041,2.351041,0.0,0.0,0.0,11.6984479,6.275736152e-10,C4,0.46,0.13,cpu,0
1.0,2.076041,2.351041,0.0,0.0,0.0,11.70005345,1.658379675e-09,C4,0.46,0.13,cpu,0
1.0,2.101041,2.351041,0.0,0.0,0.0,11.70176822,7.50090894e-10,C4,0.46,0.13,cpu,0
1.0,2.126041,2.351041,0.0,0.0,0.0,11.70359195,8.937003928e-10,C4,0.46,0.13,cpu,0
1.0,2.151041,2.351041,0.0,0.0,0.0,11.7055244,9.449274921e-10,C4,0.46,0.13,cpu,0
1.0,2.176041,2.351041,0.0,0.0,0.0,11.70756533,5.217333828e-10,C4,0.46,0.13,cpu,0
1.0,2.201041,2.351041,0.0,0.0,0.0,11.7097143,4.184642903e-10,C4,0.46,0.13,cpu,0
1.0,2.226041,2.351041,0.0,0.0,0.0,11.71197067,1.059881799e-09,C4,0.46,0.13,cpu,0
1.0,2.251041,2.351041,0.0,0.0,0.0,11.71433348,6.768898352e-10,C4,0.46,0.13,cpu,0
1.0,2.276041,2.351041,0.0,0.0,0.0,11.7168014,4.862868121e-10,C4,0.46,0.13,cpu,0
1.0,2.301041,2.351041,0.0,0.0,0.0,11.71937267,8.01288452e-10,C4,0.46,0.13,cpu,0
1.0,2.326041,2.351041,0.0,0.0,0.0,11.72204507,7.521844409e-10,C4,0.46,0.13,cpu,0
1.0,2.351041,2.351041,0.0,0.0,0.0,11.7248159,5.254529765e-10,C4,0.46,0.13,cpu,0
1.0,2.451041,2.351041,0.0,0.0,0.0,11.73681097,7.231610167e-10,C4,0.46,0.13,cpu,0
1.0,2.551041,2.351041,0.0,0.0,0.0,11.75002977,7.060397755e-10,C4,0.46,0.13,cpu,0
1.0,2.651041,2.351041,0.0,0.0,0.0,11.76406771,1.545935859e-09,C4,0.46,0.13,cpu,0
1.0,1.451041,2.451041,0.0,0.0,0.0,11.70488936,1.126101698e-09,C4,0.46,0.13,cpu,0
1.0,1.551041,2.451041,0.0,0.0,0.0,11.69588095,1.170118271e-09,C4,0.46,0.13,cpu,0
1.0,1.651041,2.451041,0.0,0.0,0.0,11.69248444,1.077637038e-09,C4,0.46,0.13,cpu,0
1.0,1.751041,2.451041,0.0,0.0,0.0,11.69300392,1.074558087e-09,C4,0.46,0.13,cpu,0
1.0,1.851041,2.451041,0.0,0.0,0.0,11.6962115,1.246199214e-09,C4,0.46,0.13,cpu,0
1.0,1.951041,2.451041,0.0,0.0,0.0,11.70135747,7.714735857e-10,C4,0.46,0.13,cpu,0
1.0,2.051041,2.451041,0.0,0.0,0.0,11.70807613,6.038959812e-10,C4,0.46,0.13,cpu,0
1.0,2.151041,2.451041,0.0,0.0,0.0,11.71624494,6.132233643e-10,C4,0.46,0.13,cpu,0
1.0,2.251041,2.451041,0.0,0.0,0.0,11.72583889,4.690611461e-10,C4,0.46,0.13,cpu,0
1.0,2.351041,2.451041,0.0,0.0,0.0,11.73681097,4.881534923e-10,C4,0.46,0.13,cpu,0
1.0,2.451041,2.451041,0.0,0.0,0.0,11.7490155,3.907668995e-10,C4,0.46,0.13,cpu,0
1.0,2.551041,2.451041,0.0,0.0,0.0,11.76217847,6.731237565e-10,C4,0.46,0.13,cpu,0
1.0,2.651041,2.451041,0.0,0.0,0.0,11.77591176,7.083687768e-10,C4,0.46,0.13,cpu,0
1.0,1.451041,2.551041,0.0,0.0,0.0,11.70758832,1.281913228e-09,C4,0.46,0.13,cpu,0
1.0,1.551041,2.551041,0.0,0.0,0.0,11.70047337,6.969734066e-10,C4,0.46,0.13,cpu,0
1.0,1.651041,2.551041,0.0,0.0,0.0,11.69893189,4.779898429e-10,C4,0.46,0.13,cpu,0
1.0,1.751041,2.551041,0.0,0.0,0.0,11.70117335,7.382231726e-10,C4,0.46,0.13,cpu,0
1.0,1.851041,2.551041,0.0,0.0,0.0,11.70589565,1.42326413e-09,C4,0.46,0.13,cpu,0
1.0,1.951041,2.551041,0.0,0.0,0.0,11.71229994,5.815139813e-10,C4,0.46,0.13,cpu,0
1.0,2.051041,2.551041,0.0,0.0,0.0,11.71999674,1.128889192e-09,C4,0.46,0.13,cpu,0
1.0,2.151041,2.551041,0.0,0.0,0.0,11.72886145,4.563316907e-10,C4,0.46,0.13,cpu,0
1.0,2.251041,2.551041,0.0,0.0,0.0,11.73888176,4.281875806e-10,C4,0.46,0.13,cpu,0
1.0,2.351041,2.551041,0.0,0.0,0.0,11.75002977,4.848050945e-10,C4,0.46,0.13,cpu,0
1.0,2.451041,2.551041,0.0,0.0,0.0,11.76217847,5.032248825e-10,C4,0.46,0.13,cpu,0
1.0,2.551041,2.551041,0.0,0.0,0.0,11.77506887,5.113707918e-10,C4,0.46,0.13,cpu,0
1.0,2.651041,2.551041,0.0,0.0,0.0,11.78832528,6.643004281e-10,C4,0.46,0.13,cpu,0
1.0,1.451041,2.651041,0.0,0.0,0.0,11.71463971,7.887457816e-10,C4,0.46,0.13,cpu,0
1.0,1.551041,2.651041,0.0,0.0,0.0,11.70905065,1.789641529e-09,C4,0.46,0.13,cpu,0
1.0,1.651041,2.651041,0.0,0.0,0.0,11.70895777,9.725855719e-10,C4,0.46,0.13,cpu,0
1.0,1.751041,2.651041,0.0,0.0,0.0,11.71248919,1.338394285e-09,C4,0.46,0.13,cpu,0
1.0,1.851041,2.651041,0.0,0.0,0.0,11.71828342,1.01050585e-09,C4,0.46,0.13,cpu,0
1.0,1.951041,2.651041,0.0,0.0,0.0,11.72550794,5.895489498e-10,C4,0.46,0.13,cpu,0
1.0,2.051041,2.651041,0.0,0.0,0.0,11.73376432,5.145071284e-10,C4,0.46,0.13,cpu,0
1.0,2.151041,2.651041,0.0,0.0,0.0,11.74293869,4.007323287e-10,C4,0.46,0.13,cpu,0
1.0,2.251041,2.651041,0.0,0.0,0.0,11.75304094,4.826779962e-10,C4,0.46,0.13,cpu,0
1.0,2.351041,2.651041,0.0,0.0,0.0,11.76406771,4.383873823e-10,C4,0.46,0.13,cpu,0
1.0,2.451041,2.651041,0.0,0.0,0.0,11.77591176,7.716398901e-10,C4,0.46,0.13,cpu,0
1.0,2.551041,2.651041,0.0,0.0,0.0,11.78832528,7.110992563e-10,C4,0.46,0.13,cpu,0
1.0,2.651041,2.651041,0.0,0.0,0.0,11.80093526,3.339186722e-10,C4,0.46,0.13,cpu,0
